std_smiles,expt_test,database
CCC(C)C(CC)C(C)C(C)C(C)C,0,pubchem
CC1OC(C)(C)SC1C,0,pubchem
CCCCC(CC)C(P)(CC)CC,0,pubchem
CC(C)(F)C(=O)N1CC2CCC1C2,0,pubchem
CC(C)CC1(C)N(C)C(=O)C1(C)C,0,pubchem
CC(C)[Al]C(C)C,0,pubchem
CCOC(OCC)C(C)(COC)OC,0,pubchem
CCCN1[SiH2]N(C)C1OC,0,pubchem
CCS(=O)C(C)C(C)(C)C,0,pubchem
CC(C)P(OCCC#N)C(C)C,0,pubchem
CCCOCCC[Si](C)(C)OC,0,pubchem
CCC1(C)OC2(C)OC(C)(CC)C1(C)O2,0,pubchem
CC(C)CC([SiH3])(C(C)C)C(C)C,0,pubchem
CC[Si]([SiH3])(CC)CC,0,pubchem
CC(C)(C)[Al]1CCCCO1,0,pubchem
CC(C)C1(C(C)F)CCN(C)C1=O,0,pubchem
CC(C)(C)C#C[Si](C)(C)C(C)(C)C,0,pubchem
CC(CCCC(=O)N(C)C)C(=O)N(C)C,0,pubchem
CCN1CCC(C(F)C=O)C1,0,pubchem
CCCC[Si](CC)OC(C)OC,0,pubchem
CC#CCCCCO[Si](C)(C)C(C)(C)C,0,pubchem
CCCC1OC(CCC)C(CCC)OC1CCC,0,pubchem
CCC(C)SSCCCC#N,0,pubchem
CC(C)C(C)OC(C)C(C)P,0,pubchem
CCC12OCC(C)(CO1)CN2C,0,pubchem
CCC(C)P(=O)(OC)N(C)C,0,pubchem
COCC(CCCC(C)C)(COC)C(C)C,0,pubchem
FCCN1CCCC1C(F)F,0,pubchem
CCC(C)CC(C(C)CC)C(C)C(C)C,0,pubchem
CC[SiH](C)[SiH](C)CC,0,pubchem
CCCO[Si](C)(C)C(C)CC,0,pubchem
CCCCC[Al](CC)CC,0,pubchem
CC1CN(C)C(=O)CN1CC(F)F,0,pubchem
CC[Al](CC)OCCOC,0,pubchem
CCC(=O)N(CC(C)C)C(CC)CC,0,pubchem
CC(C)C1OC(F)(F)C(=O)N(C)C1C(C)C,0,pubchem
CCN1C(=O)C(C)(C)CC1(C)C,0,pubchem
CCCCCCOPCC,0,pubchem
CCC1C2C1C2(C)CC,0,pubchem
CC(C)[SiH]1C[SiH2]C[SiH](C(C)C)C1,0,pubchem
CCC(C)N1CC(C)CC(C)C1=O,0,pubchem
CCC(C)(C)COCP(C)(C)=O,0,pubchem
CCC(CC)(CC)O[Si](C)(C)C,0,pubchem
COCc1c2n(C)n1-2,0,pubchem
CC(C)[Si](C)(C)P,0,pubchem
CN1CC2(CC2C(F)(F)F)C1,0,pubchem
CC1(C)OC2CC2OC1(C)C,0,pubchem
CC(C)COPOCC(C)C,0,pubchem
CC[Si](C)(CC)O[Si]C,0,pubchem
CC1(C)CCC(OCC(F)(F)F)N1[O],0,pubchem
CCC(CC(C)C)SC(C)C,0,pubchem
CC(C)CC(C)C(C)(C(C)C)C(C)C,0,pubchem
COS(C)(C)C(C)(C)C,0,pubchem
CCO[Si](CCC(P)CC)(OC)OC,0,pubchem
COC1CC1C(C)(C)C(C)C,0,pubchem
CCN(C(C)=O)C(C(C)C)C(C)C,0,pubchem
CCCCSC(C)(C)C,0,pubchem
CCOP(C)(=O)N(CC)CC,0,pubchem
CC1CCSP(=O)(N(C)C)O1,0,pubchem
CCN1CN(CC)C(=O)N(CC)C1=O,0,pubchem
CCC1C(C)CCN1S(C)(=O)=O,0,pubchem
CC(=O)SCC1(C)CCCN1C(=O)C(F)(F)F,0,pubchem
CC1(C)CCCCN1S(C)(=O)=O,0,pubchem
CCCOC(C)[Si]C(C)(C)C,0,pubchem
CC1(C)CS(=O)C(C)(C)C1,0,pubchem
CN1CCN(CF)C1F,0,pubchem
CCCCCCCC[SiH]([SiH3])[SiH](C)C,0,pubchem
CCC(=O)SC(CC)(CC)CC,0,pubchem
CCC(C)OC[Si](C)(C)C,0,pubchem
CC(C)(C)[CH]C(C)(C)C,0,pubchem
COC(CCO[Si])OC,0,pubchem
CC(C)C1CCC[Si]1(C)C,0,pubchem
[CH2]C1COC(C(C)(C)C)OC1,0,pubchem
CCC1CCCC1(P)CC,0,pubchem
CC(C)CC1CCCC(=O)N1C(C)C,0,pubchem
C[Si]1(C)C#C[Si]1(C)C,0,pubchem
CC(C)CC(C(C)C)N1CCCC1=O,0,pubchem
CCCCOC(CCC)C(CCC)OCCCC,0,pubchem
CCPOC(C)CC(C)C,0,pubchem
CC(C)C(N1CCCC1)C(F)(F)C#N,0,pubchem
CCC1OC(C)C(C2OC2CC)B1C,0,pubchem
CCC1CN(CC(F)(F)F)CC1(F)F,0,pubchem
CN1CC2CC2(C(F)(F)F)C1,0,pubchem
CCOCC(C)(C)OC(C)(C)C,0,pubchem
CC(=O)SC[Si]OC(C)C,0,pubchem
CC1(C)OC1(C)OC1(C)OC1(C)C,0,pubchem
CCC(C)C(C)C(C)(C)C(C)(C)C,0,pubchem
CCC(C)C(C)(C)C(C)(C)C(C)C,0,pubchem
CC(C)N1CCC(C)(C(C)C)C1=O,0,pubchem
CC(C)CCC1(C(C)(C)C)OCC(C)CO1,0,pubchem
[CH2]C1CCCC(=O)N1C(C)(C)C,0,pubchem
CPP(P)P=S,0,pubchem
CCC(C)N(C(=O)C(C)C)C(C)CC,0,pubchem
CCP(C)(=O)CP(C)(C)=O,0,pubchem
CCCCC(C)(C)SC,0,pubchem
CCSC(CC(C)C)C(C)C,0,pubchem
CC1N2CCCC2C1(C)C,0,pubchem
COP(=O)(OC)N(C(C)C)C(C)C,0,pubchem
CN(CC#N)CCCOCC(F)(F)F,0,pubchem
CCCCC(CC)CS(=O)C(C)C,0,pubchem
CCC(C)COCC[Si](C)(C)C,0,pubchem
CCN1CCCC(CC#CC=O)C1,0,pubchem
COCC1(F)CN(C)C1,0,pubchem
CCO[Si]1(OCC)CCCN1C,0,pubchem
CC(C)C1C(C)CCCC(=O)N1C,0,pubchem
CCC1CSC(CC)S1,0,pubchem
CCCC[Si](C)(C)OC(C)(C)C,0,pubchem
CCCSC1CCC1,0,pubchem
CCSC(C)C(OC)OC,0,pubchem
CCOC1(C=O)SCCCS1,0,pubchem
CC1C(C(F)(F)F)CCN1C,0,pubchem
CC#CN1[B]N(C#CC)[B]N(C#CC)[B]1,0,pubchem
CCN(CCCC#N)CC(F)(F)F,0,pubchem
CCOCOCC[Si](C)(C)C,0,pubchem
C#CC(C)(C)N1CCCC(F)(F)C1,0,pubchem
CCC(C)C1C(C)CCCN1C(C)=O,0,pubchem
CC(C)COCC[Si](C)(C)C,0,pubchem
CN1CCC(C(F)F)C1,0,pubchem
CCN1OC(C#N)CC1C,0,pubchem
CC1CN(CC(F)F)CC(=O)N1C,0,pubchem
CCC(C)C(CCC(C)C)(COC)COC,0,pubchem
CC1CC(F)N(C)C(F)C1,0,pubchem
CCC1CCCN(C(C)=O)C1C(C)C,0,pubchem
CCC(COC(C)(C)C)OC(C)(C)C,0,pubchem
CC(C)SC(C)C(=O)OC(C)(C)C,0,pubchem
CCO[SiH](C(C)CC)C(C)CC,0,pubchem
CCCCCCC(P)(CC)CC,0,pubchem
CCCON(OCCC)C(=O)CC,0,pubchem
CCCCN1CC(C)(C)CCC1=O,0,pubchem
[CH]OCC(C)(CO[CH])OCC,0,pubchem
CCC(C)C(C)C(C)C(CC)C(C)C,0,pubchem
COC1(C(F)(F)F)CN(C)C1,0,pubchem
CCCN(CCC)C(=O)S(C)=O,0,pubchem
CCC(=O)N1CC2(CC(C(C)C)C2)C1,0,pubchem
COC(CCC(OC(C)C)OC(C)C)C(C)C,0,pubchem
CCC(C)B1C2CCCC1CCC2,0,pubchem
CCOCC(C)(C)C[Si](C)(OC)OC,0,pubchem
CCCC(CC)COCC(CC)COCC(C)CC,0,pubchem
CCOC(CC(C)(C)C)C(C)(C)C,0,pubchem
CC[SiH](CC)O[SiH](C)C,0,pubchem
CCCN(CC)C(=O)SCC,0,pubchem
CO[SiH](CC(C)C)CC(C)(C)C,0,pubchem
CCN(CC)P(=O)(OC)SC(F)(F)F,0,pubchem
CCC(C)[Si](CC)CC,0,pubchem
CC1CCCC(C)N1C(F)(F)F,0,pubchem
CC(C)C1C2CCC21C,0,pubchem
CCC(C)(P)C(C)(C)P,0,pubchem
CC(C)OCC(=O)N1CCCC1C(C)C,0,pubchem
CC1CCC2(C)S#CC12,0,pubchem
C[SiH](C)[Si](C)(C)C,0,pubchem
CCN1CC(C)N(C(C)C)C1=O,0,pubchem
CON(OC)C(C)(C)C#N,0,pubchem
CCC(=O)N(C)CC(OC)OC,0,pubchem
CCOC(OCC)C(C)C(C)(C)OCC,0,pubchem
CCOCC(CC)(COCC)OCC,0,pubchem
CCOP(C)(=O)C(F)P(C)(C)=O,0,pubchem
CCC1(CC)SCC1C,0,pubchem
CCCC(C)SCC(C)C,0,pubchem
CCC(C)(C)C(C)(P)CC,0,pubchem
CCCC([SiH](C)C)[SiH](C)C,0,pubchem
CCC(C)CC(C(C)(C)C)C(C)(C)CC,0,pubchem
CCC1CN(CC)C(=O)C1(CC)CC,0,pubchem
CCO[Si](C)(CC(C)(C)C)OCC,0,pubchem
CC(C)OC1(C=O)CCSC1C,0,pubchem
CON(C)C(=O)C(C)OCC(F)(F)F,0,pubchem
CC(C)N1C2CCCC21,0,pubchem
CC1CN(C(=O)C(C)(C)F)C(C)C1C,0,pubchem
CC(C)C(=O)N1CC2CCC2C1,0,pubchem
CC1CC(C)C(P)C1,0,pubchem
CC[Si](CC)(CC)COC,0,pubchem
CCON(C(=O)CC)C(C)C,0,pubchem
CCC(C)C(C)C(C)C(CC)OC,0,pubchem
C1CC([AlH]C2CCC2)C1,0,pubchem
CC(C)(C)[Si](C)(C)N1CCCC1=O,0,pubchem
CCCC(CCC)N1CC(C)(C)CC1=O,0,pubchem
CC1C(C#N)CC2CCC1N2CC(F)(F)F,0,pubchem
CCCOC(CCC)O[Al](CC)CC,0,pubchem
CCPC(C)OC(C)OC,0,pubchem
CCN1C2CCCC1C2,0,pubchem
CCN1CC(C)N(C(C)C)C(=O)C1=O,0,pubchem
CS(C)(C)N(C(=O)C(F)(F)F)S(C)(C)C,0,pubchem
CCO[Si](OCC)OC(C)C,0,pubchem
CN1CC(F)N(C)C1F,0,pubchem
CCO[Si]C(C(C)C)C(C)C,0,pubchem
CCCN(C)S(=O)(=O)C(C)(C)C,0,pubchem
CCOCOC(C)C(C(C)C)C(C)C,0,pubchem
CCN1C(=O)N([Si](C)(C)C)C(=O)C1(C)C,0,pubchem
CCN1CCC(C)CC1(F)F,0,pubchem
CS(=O)(=O)N1CCCO1,0,pubchem
CCOP(OCC)C(C)(F)F,0,pubchem
CCP(=S)(CC)OC(C)C,0,pubchem
COC(=O)CC(C)N([O])C(C)(C)C,0,pubchem
CCC1SCC(=O)N1C(C)C,0,pubchem
CC1SC1COCC1SC1C,0,pubchem
CN1CC(=O)O[Si](C)(C)C1,0,pubchem
CCC(CC)C(C)C(C)C(C)C(C)C,0,pubchem
CCC(=O)N(C)C(C(C)C)C(C)C,0,pubchem
COC(CCC1OC1(C)C)C(C)(C)C,0,pubchem
CC(=O)N1CC(N(C)OC(=O)C(F)(F)F)C1,0,pubchem
CC1C(=O)N(C)C(C)N1C,0,pubchem
COP(C)(=O)[Si](C)(C)C,0,pubchem
CCCCC(C)PCC,0,pubchem
CC(C)N1CCCN(CCC=O)C1=O,0,pubchem
CCC(C)C(C)(C)SC,0,pubchem
COC1(O[Si](C)(C)C)CC1C,0,pubchem
CC(C)CB1C2CCCC1CCC2,0,pubchem
CCC(C)(C)C(C(C)C)C(C)(C)CC,0,pubchem
CC(C)(C)C(C)(C)[SiH3],0,pubchem
CCC(C)O[Al](C)OC(C)CC,0,pubchem
CC1(C)SC(=O)N(CC2CC2)C1=O,0,pubchem
CC[Si](CC)(CC(C)C)OC,0,pubchem
C[SiH](C)COCCOC[SiH](C)C,0,pubchem
CC(C)C(=O)N1CC2CCC1C2,0,pubchem
COC(C)(C)C1(C)CC1(C)C,0,pubchem
CSC(C)OC(C)SC,0,pubchem
CC#C[Si](CCCC)(CCCC)CCCC,0,pubchem
CC1OC(C)(C)OC(C)C(C)C1C,0,pubchem
CC(C)C(C)C(C)(C(C)C)C(C)C,0,pubchem
CC(C(=O)N(C)C)N1CCCCC1C#N,0,pubchem
CC(C)(C)S(=O)(=O)N1CCC(C#N)CC1,0,pubchem
CC[Si](CC)(CC)C1CCCCO1,0,pubchem
CCSC(=O)CS(=O)CC,0,pubchem
CCCC(C)(C)[CH]C(C)(C)C,0,pubchem
CCCC(C)(C)CSC,0,pubchem
CC1(C#N)CCN(CC(F)(F)F)CC1,0,pubchem
O=CC1CCCCN(CC(F)(F)F)C1,0,pubchem
CCCCCSC(C)C,0,pubchem
CC1OC(C)(C)C(C)(C)OC1(C)C,0,pubchem
CC(C)CS(=O)C(C)(C)C,0,pubchem
CCCSCC(C)C,0,pubchem
CN1CCN(C)C(F)(F)C1,0,pubchem
CC(C)(C)OC(=O)N1CC2(CC3OC3C2)C1,0,pubchem
COC(=O)C(C)(C)C(C)(C)C(C)(C)OC,0,pubchem
CC(C)C[SiH](CC(C)C)[SiH2][SiH3],0,pubchem
CCCOC(C)C(=O)N(CCC)CCC,0,pubchem
COC(C)(C)OC(C)(C)C(C)(C)C,0,pubchem
CCCC(C)(C)N(C)F,0,pubchem
CCOC(CC)CCC1(C(C)C)OC1CC,0,pubchem
CCC(=O)N1CC2(C1)CN(C(=O)CC)C2,0,pubchem
CC(C)CN(C(C)C)S(=O)(=O)C(C)C,0,pubchem
C[SiH2]C(C)C(C)(C)C(C)(C)C,0,pubchem
COC(=O)C1CC(F)(F)CN1C(C)C,0,pubchem
CCOC1(O[Si](C)(C)C)CC1C,0,pubchem
CCCP(C)(C)=S,0,pubchem
CC1(C)CCCC1C#C[Si](C)(C)C,0,pubchem
CCCN(C(C)C#N)C1CC1,0,pubchem
CCCO[Si](OC)OCC,0,pubchem
CCN1CCCCC1CC#CC=O,0,pubchem
CCCCPC(CC)C(C)(F)F,0,pubchem
CN(C(C)(C)C)S(=O)(=O)C(C)(C)C,0,pubchem
CO[Si](C)(C)C[SiH](C)C,0,pubchem
CCCC1C(CCC)N1S(C)(=O)=O,0,pubchem
CC(C)(C)C#CS[Si](C)(C)C,0,pubchem
CCC1OC(CC)PC(CC)O1,0,pubchem
CCO[Si]1(C)CO[Si](C)(C)CO1,0,pubchem
CC(C)C(C(C)C)S(C)=O,0,pubchem
CC(C)OC(OC(C)C(C)(C)C)C(C)(C)C,0,pubchem
CB1SB(C)N(C)B(C)N1C,0,pubchem
CCC(C)SC(=O)C(C)(C)C,0,pubchem
CC(C)C1CCC(C)C(C(C)C)O1,0,pubchem
CCCC(C)(C)S(C)=S,0,pubchem
C[Si]N1[Si](C)N(C(C)C)[Si]1C,0,pubchem
CCCCSCCC,0,pubchem
CC(=O)N1CCC(C)C1S(C)=O,0,pubchem
CCC(C)(C)C(C)(C)C(C)(C)C,0,pubchem
CSC(C(C)C)C(C)C,0,pubchem
CC1C[Si](C)(C)CCS1=O,0,pubchem
C[Si]1(C)SCCS[Si]1(C)C,0,pubchem
CC(C)OC1CN(OC(=O)C(F)(F)F)C1,0,pubchem
CCSC(C)P,0,pubchem
CO[Si]1(OC)OCCN1C(C)(C)C,0,pubchem
CCOC1C(OC)CC1(C)C,0,pubchem
CC(C)C1OCC(C)C(C)C1C,0,pubchem
C[Si]1(C)CCS(C)(C)O1,0,pubchem
CCC(CS(C)=O)S(C)=O,0,pubchem
CCCN1CCOC(C)(C)C1=O,0,pubchem
CC(C)P1(=O)CCCCC1,0,pubchem
CC(C)[Si]1(C)CCC(C)(C)O1,0,pubchem
COCC(C)(C)C(C)(C)COC,0,pubchem
CC1(F)CCN(CC(F)F)C1,0,pubchem
CC(F)(F)S(=O)(=O)N1CCCCC1,0,pubchem
CCO[SiH](C)[SiH](C)C,0,pubchem
CCCCC(=O)N1CCCC1C(=O)N(C)C,0,pubchem
CCC(C)CC(C)C(CC)C(C)C(C)C,0,pubchem
CC(C)(CF)S(=O)C(C)(C)CF,0,pubchem
CC(C)SC1(C)OC1C,0,pubchem
CCN(CC)C1(C#N)CC(C)C1,0,pubchem
CCC(CC)C(COC)(COC)C(C)C,0,pubchem
CC(C)N(C(C)C)[Si](C)(F)F,0,pubchem
CCCC(CC)CSC(C)C,0,pubchem
CCN(CC)C(=O)C(C)(C)OC(C)C,0,pubchem
CC(C)C[Si](C)([SiH3])[SiH3],0,pubchem
CC(C)S(=O)N(C)C1(C#N)CC1,0,pubchem
CC(C)C(C)[Al]1CCCCO1,0,pubchem
CCSSC(CC)CC(F)(F)F,0,pubchem
CC(C)N1CC1(C)CC(C)(C)C=O,0,pubchem
CCC(C)C(COC)(COC)C(C)CC,0,pubchem
CCC(C)[SiH](C)[SiH2][SiH3],0,pubchem
CCC1CC(C)SC1CC,0,pubchem
CC(C)C1(C)OCCS1,0,pubchem
CC(=O)N1CC(F)(F)C(C(C)C)C1C(C)C,0,pubchem
CC(C)C1CCCC(C)S1=O,0,pubchem
CCOOCC[Si](C)(C)C,0,pubchem
CCC(C)(C)C1CCCS1,0,pubchem
CCCCC(CCC)SCC,0,pubchem
CCC(=O)N(CC)CC(OC)OC,0,pubchem
COOP(=O)(N(C)C)N(C)C,0,pubchem
CCC1(C)CCCC[Si]1(C)C,0,pubchem
CN(CCCC(C)(C)C#N)CC(F)F,0,pubchem
CCC(C)[SiH](OC)C(C)CC,0,pubchem
CN(C)CC(=O)C=O,0,pubchem
CC(C)(C)B1OC2CCCC1CCC2,0,pubchem
[B]C1OC(F)(COC(C)C)C(OC(C)C)C1C,0,pubchem
CO[Si](C)(OC)N(C)[SiH3],0,pubchem
C[CH]C(C)C(C)C(C)C(C)C,0,pubchem
CSSC1CCOC(C(F)(F)F)C1,0,pubchem
COC1OC(OC)C(C)(C)C1OC,0,pubchem
CCCSCC1SC1CC,0,pubchem
CC(C)OC1[B]C(C)(C)C(C)(C)C1,0,pubchem
FC(F)(F)C#CN1CCCCC1,0,pubchem
CCC[Si](CC)OC(C)C,0,pubchem
CCC(C)(C=O)CN(C)CC(F)(F)F,0,pubchem
CCCSC(C)C(C)CC,0,pubchem
CCC(CCC(=O)N(C)C)C(=O)N(C)C,0,pubchem
CCC(C)[Si](F)C(C)CC,0,pubchem
CCCC(CC)C(CC(C)C(C)C)C(C)C,0,pubchem
CSC(C)OC(C)COCF,0,pubchem
COC1OC(C)C(C)C(C)C1C,0,pubchem
CCC1CCCC([Si](C)(C)C)O1,0,pubchem
CC(F)(F)S(=O)(=O)N1CCCCCC1,0,pubchem
CCN(CC)CN1C(=O)CSC1=O,0,pubchem
CCC(COC)CC(C(C)C)C(C)C,0,pubchem
CCC(C)C(C)C(C)C(CC)CC(C)C,0,pubchem
CCCCP(=O)(CC)CCCC,0,pubchem
CCCCC#CC(N(C)C)C(F)(F)F,0,pubchem
CC1OC(CC2COC3(C2)OC(C)C(C)O3)OC1C,0,pubchem
CCOP(=O)(N(C)C)N(C)C,0,pubchem
CC#CS(C(C)C)(C(C)C)C(C)C,0,pubchem
CCCCC#C[Si](C)(C)C(C)(C)C(C)C,0,pubchem
CCC(CC)C(C)[B]C(C)C(CC)CC,0,pubchem
CCC1OC2OC(C)(C)OC2(C)C1CC,0,pubchem
COC(=O)C(C)N(C)CC(F)(F)F,0,pubchem
COCSC(C)C(C)C,0,pubchem
CC(C)CC1OCC2CCCN21,0,pubchem
CCC(C)(OB1C2CCCC1CCC2)C(C)C,0,pubchem
CCCCCCPOCC,0,pubchem
CC1CC(C)(C)SC1C,0,pubchem
COC[Si](C)(C)COC,0,pubchem
COP(=O)(OC)N1C(C)(C)C1(C)C,0,pubchem
CCC1SC(C)(C)S1,0,pubchem
CCC[Si](CC)(CCC)OC,0,pubchem
CN1COCC(=O)C1,0,pubchem
CCCCOC(C)C(CCC)N(C)S(C)(=O)=O,0,pubchem
CC(C)N1CCCC(=O)N(C(C)C)C1=O,0,pubchem
CCS(=O)(=O)N(C)[Si](C)(C)C,0,pubchem
CCB(CC)N(CC)[Si]O[Si],0,pubchem
CCCC(CCC)CSC,0,pubchem
CCCCON(C(=O)CC)C(C)C,0,pubchem
COCP(COC)COC,0,pubchem
CCCN(C)C(=O)N(CC)CC,0,pubchem
COC(C)C(=O)N1CCCC1C(=O)N(C)C,0,pubchem
CCCCC1CCN(C(C)(C)C)C1=O,0,pubchem
CC1C2CC1N(C(C)C)C2,0,pubchem
CC1(C)OC(C)(C)C(C)(F)OC1(C)C,0,pubchem
CCN1CCCC[Si]1(OC)OC,0,pubchem
CCCCSC1CCCO1,0,pubchem
CCC1C2CCC1C2C,0,pubchem
CCC(CC)C(COC)(COC)CC(C)C,0,pubchem
CP(C)(=O)C1CCCCC1,0,pubchem
CC(C)(P)C1CCCCC1,0,pubchem
CC(C)N(CCC(C)(C)C#N)CC(F)(F)F,0,pubchem
CC(C)N1CC(=O)N(C(C)C)C(C)C1=O,0,pubchem
CCC(CC)CC(COC)(COC)C(C)C,0,pubchem
C[SiH](C)C[Si]CCCCC[Si],0,pubchem
N#CCN(CC(F)(F)F)C1CCCC1,0,pubchem
CC[Si]1(C)C(C)CN1[Si]C(C)C,0,pubchem
CCC(C)CC(C)(C)OPC,0,pubchem
S=PSC1CCCCC1,0,pubchem
COCC(CC(C)C)C(OC)C(C)C,0,pubchem
COC1CC[Si](C)(OC)[SiH2]C1,0,pubchem
CCC1CC(C2(C)OCCO2)C(CC)O1,0,pubchem
CC[Si](C)(OC(C)(C)C)OC(C)(C)C,0,pubchem
CCCCSC(C)CC,0,pubchem
CC[SiH2][Si](C)(C)CC,0,pubchem
CC(C)C1CCC1C(=O)N(C)C,0,pubchem
CCCC(C)(C#N)N(CC)CC,0,pubchem
CCCCCS(=O)C(C)(C)C,0,pubchem
CC1CCCCC1C#C[Si](C)(C)C,0,pubchem
CON(C)C(=O)C(C)(C)C(C)(C)C,0,pubchem
CC(=O)N1CCCC(C)(C)C1(C)C,0,pubchem
CC1CC1(C)P(C)(C)=O,0,pubchem
CC[Si](C)(C)CC[SiH](C)C,0,pubchem
CC(C)CN1CC(F)(F)C1,0,pubchem
CC1(C)SC1C1CCCCO1,0,pubchem
CCOP(=O)(OCC)N1C(C)C1C,0,pubchem
CC(C)(C)SC1CCC1,0,pubchem
CC(=O)N1C(C)N(C(C)=O)C(C)N(C(C)=O)C1C,0,pubchem
CCCC(C(C)C(C)C)C(C)C(C)CC,0,pubchem
CCO[Si]1(C)C[Si](C)(OCC)C1,0,pubchem
CCC(CC(C)C)C(C)C(C)P,0,pubchem
CCCC(CC)(CC)O[Si](C)(C)C,0,pubchem
CCCSC1CC(=O)N(C(C)(C)C)C1=O,0,pubchem
CC1C(C(F)(F)F)CCN1CCF,0,pubchem
CCC[Si](CC)CCC,0,pubchem
CCC(C(C)C)C(C)C(CC)C(C)C,0,pubchem
CCC(C)CN1C(C)C1C1CC1,0,pubchem
CC1(C)CC(C)(O[Si](C)(C)C)OO1,0,pubchem
CC(C)(C)SCCCC=O,0,pubchem
CC1CC(F)C(C)C(P)C1,0,pubchem
CCCCOCC(C(CC)CC)C(C)OCC,0,pubchem
[B]C1OC(C(C)OC(C)C)C(OC(C)C)C1C,0,pubchem
CC(C)OC(=O)CN(C)CC(F)(F)F,0,pubchem
CCN(CC)CC(F)C(=O)F,0,pubchem
CSC(C)C1OCC(C)(C)CO1,0,pubchem
CC1CCC2(C)CC(C)N12,0,pubchem
CCC(C)C(CC)C(C)C(C)CC(C)C,0,pubchem
CCCC(C)C(COC)(COC)C(C)C,0,pubchem
CC1C(COC(F)F)CN1C,0,pubchem
CCCCCC[Si](C)OC,0,pubchem
CCC1CCC(C)N(C(=O)C(C)C)C1,0,pubchem
CCOC[Si](CC)(CC)COCC,0,pubchem
CC(=O)N1CC2CC(C1)N2CC(F)(F)F,0,pubchem
CCC1C(C)OC(OC)C(C)C1C,0,pubchem
CCOC(=O)CN(CC)CC(F)F,0,pubchem
CC(C)(C)N(F)C1CC1,0,pubchem
CC1(C)CN(CCC=O)C1,0,pubchem
COC(C)C(=O)N(C)C(C)C(C)C,0,pubchem
CCC(C#CC[Si](C)(C)C)[Si](C)(C)C,0,pubchem
CC1CCCN(C(C)C#N)C1C,0,pubchem
CC1(C)O[CH]OC1(C)C,0,pubchem
CCCN(CC1CC1)C(=O)C(C)OC,0,pubchem
CC(C)(C)C1(C(C)(C)C)CCCO1,0,pubchem
CCN1CC(C(F)C=O)C1,0,pubchem
CCC(C)SCSC,0,pubchem
CCS(=O)C1CCC(F)CC1,0,pubchem
CC12CC3(C)OC3(C)CC1(C)O2,0,pubchem
CCC1OC(OC)C(C)(OC)C1C,0,pubchem
CSCC1(C)SC1(C)C,0,pubchem
CCCCP(=S)(CCCC)OC,0,pubchem
CC(C)[Si][Si](C)(C)C,0,pubchem
CC(C)C(=O)N(C)C1CC1(C)C,0,pubchem
CCCC(P)C(CC)(CC)CCC,0,pubchem
CC(C)N1OC(C)(C)C(=O)CC1=O,0,pubchem
CC(C)N1CCCC(C)S1(=O)=O,0,pubchem
CC1CC(C)S(=O)C(C)C1,0,pubchem
CCCC(CC)SC(C)CC,0,pubchem
CC#CCCC1C(CC)C1(C)C,0,pubchem
COCCCC(OC)(C(C)C)C(C)C,0,pubchem
CCCCCC[Al](CC)CC,0,pubchem
CCN(CCC#N)[Si](C)(C)C,0,pubchem
CC(C)OCC(C)(C)OC(C)(C)C,0,pubchem
CCSC(CC)C(C)(C)C,0,pubchem
CC1(CC#CCCCO[Si](C)(C)C(C)(C)C)CO1,0,pubchem
CCC1OC(CC(C)C)C(C)C1CC,0,pubchem
CCC(C)(CC)CP(C)(=O)CC,0,pubchem
CCOC(CC[Si](C)(CC)CC)OCC,0,pubchem
CCOO[Si](C)(CC)C(C)C,0,pubchem
CC1(C)CCCC(C)(C)N1C#N,0,pubchem
CCOP(=O)(OCC)N([O])C(C)(C)C,0,pubchem
C#CC(OC(OC)C(C)(C)C)C(C)(C)C,0,pubchem
CCN1CC(C)(C)CC(C)(C)C1=O,0,pubchem
O=CC1CCCN(COCC(F)(F)F)C1,0,pubchem
CC1CCN(CC(F)F)CC1(F)F,0,pubchem
CC(C)C12OCCN1C2C,0,pubchem
COC(C)(OC)C(C(C)C)C(C)C,0,pubchem
CC(C)C(OC(C)C(C)(C)C)C(C)C,0,pubchem
CC1SC(=O)SC(C)C1C,0,pubchem
CCC(C)C1CC(C)CS1,0,pubchem
CC[SiH2]C(C[SiH](C)C)[SiH](C)C,0,pubchem
CP(C)(=O)P(C)(C)=S,0,pubchem
CCC(CC)N(CC)C(=O)C(C)(C)C,0,pubchem
COP(C)(=O)C1CCCP1(C)=O,0,pubchem
CCOC1(O[Si](C)(C)C)CC1CC,0,pubchem
FC(F)(F)CC1SCCCS1,0,pubchem
CC(C)S1(C)CC1(C)C,0,pubchem
CCCCCC#CCCCO[Si](C)(C)C(C)(C)C,0,pubchem
CSC(C)C(C)C(C)C,0,pubchem
FCCN(CCF)CC(F)F,0,pubchem
CCCCC[Si](C)(C)COCC,0,pubchem
CC(C)COC1CCN(C(C)C)C1=O,0,pubchem
CC(=O)N(C)C1CCCCC1C,0,pubchem
C[Si]1(C)C#CCCC#C[Si](C)(C)C1,0,pubchem
CCC(N(C)S(C)(=O)=O)C(C)(C)C,0,pubchem
CCC1CN(C)CC1(F)F,0,pubchem
CCC1CN(C(=O)C(F)(F)F)CCS1,0,pubchem
CC(C)[Al](SC(F)(F)F)C(C)C,0,pubchem
CCC(CC(C)C)N(C)F,0,pubchem
CC(C)[SiH](OC(C)(C)C)OC(C)(C)C,0,pubchem
COC(=O)CC1CCCCN1CC(F)F,0,pubchem
